"country","year","month","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Argentina,2005,"04",192,0.024,15.3,75.3,Americas
Argentina,2005,"04",189,0.024,15.3,75.3,Americas
Argentina,2005,"04",154,0.024,15.3,75.3,Americas
Argentina,2005,"04",162,0.024,15.3,75.3,Americas
Argentina,2005,"04",192,0.027,15.3,75.3,Americas
Argentina,2005,"04",189,0.027,15.3,75.3,Americas
Argentina,2005,"04",154,0.027,15.3,75.3,Americas
Argentina,2005,"04",162,0.027,15.3,75.3,Americas
Argentina,2005,"04",192,0.024,15.3,75.3,Americas
Argentina,2005,"04",189,0.024,15.3,75.3,Americas
Argentina,2005,"04",154,0.024,15.3,75.3,Americas
Argentina,2005,"04",162,0.024,15.3,75.3,Americas
Argentina,2005,"04",192,0.022,15.3,75.3,Americas
Argentina,2005,"04",189,0.022,15.3,75.3,Americas
Argentina,2005,"04",154,0.022,15.3,75.3,Americas
Argentina,2005,"04",162,0.022,15.3,75.3,Americas
Argentina,2005,"05",199,0.022,15.3,75.3,Americas
Argentina,2005,"05",193,0.022,15.3,75.3,Americas
Argentina,2005,"05",205,0.022,15.3,75.3,Americas
Argentina,2005,"05",198,0.022,15.3,75.3,Americas
Argentina,2005,"05",183,0.022,15.3,75.3,Americas
Argentina,2005,"05",199,0.029,15.3,75.3,Americas
Argentina,2005,"05",193,0.029,15.3,75.3,Americas
Argentina,2005,"05",205,0.029,15.3,75.3,Americas
Argentina,2005,"05",198,0.029,15.3,75.3,Americas
Argentina,2005,"05",183,0.029,15.3,75.3,Americas
Argentina,2005,"05",199,0.019,15.3,75.3,Americas
Argentina,2005,"05",193,0.019,15.3,75.3,Americas
Argentina,2005,"05",205,0.019,15.3,75.3,Americas
Argentina,2005,"05",198,0.019,15.3,75.3,Americas
Argentina,2005,"05",183,0.019,15.3,75.3,Americas
Argentina,2005,"05",199,0.019,15.3,75.3,Americas
Argentina,2005,"05",193,0.019,15.3,75.3,Americas
Argentina,2005,"05",205,0.019,15.3,75.3,Americas
Argentina,2005,"05",198,0.019,15.3,75.3,Americas
Argentina,2005,"05",183,0.019,15.3,75.3,Americas
Argentina,2005,"05",199,0.024,15.3,75.3,Americas
Argentina,2005,"05",193,0.024,15.3,75.3,Americas
Argentina,2005,"05",205,0.024,15.3,75.3,Americas
Argentina,2005,"05",198,0.024,15.3,75.3,Americas
Argentina,2005,"05",183,0.024,15.3,75.3,Americas
Argentina,2005,"06",196,0.017,15.3,75.3,Americas
Argentina,2005,"06",197,0.017,15.3,75.3,Americas
Argentina,2005,"06",246,0.017,15.3,75.3,Americas
Argentina,2005,"06",264,0.017,15.3,75.3,Americas
Argentina,2005,"06",196,0.022,15.3,75.3,Americas
Argentina,2005,"06",197,0.022,15.3,75.3,Americas
Argentina,2005,"06",246,0.022,15.3,75.3,Americas
Argentina,2005,"06",264,0.022,15.3,75.3,Americas
Argentina,2005,"06",196,0.022,15.3,75.3,Americas
Argentina,2005,"06",197,0.022,15.3,75.3,Americas
Argentina,2005,"06",246,0.022,15.3,75.3,Americas
Argentina,2005,"06",264,0.022,15.3,75.3,Americas
Argentina,2005,"06",196,0.022,15.3,75.3,Americas
Argentina,2005,"06",197,0.022,15.3,75.3,Americas
Argentina,2005,"06",246,0.022,15.3,75.3,Americas
Argentina,2005,"06",264,0.022,15.3,75.3,Americas
Argentina,2005,"07",227,0.012,15.3,75.3,Americas
Argentina,2005,"07",237,0.012,15.3,75.3,Americas
Argentina,2005,"07",234,0.012,15.3,75.3,Americas
Argentina,2005,"07",210,0.012,15.3,75.3,Americas
Argentina,2005,"07",273,0.012,15.3,75.3,Americas
Argentina,2005,"07",227,0.012,15.3,75.3,Americas
Argentina,2005,"07",237,0.012,15.3,75.3,Americas
Argentina,2005,"07",234,0.012,15.3,75.3,Americas
Argentina,2005,"07",210,0.012,15.3,75.3,Americas
Argentina,2005,"07",273,0.012,15.3,75.3,Americas
Argentina,2005,"07",227,0.014,15.3,75.3,Americas
Argentina,2005,"07",237,0.014,15.3,75.3,Americas
Argentina,2005,"07",234,0.014,15.3,75.3,Americas
Argentina,2005,"07",210,0.014,15.3,75.3,Americas
Argentina,2005,"07",273,0.014,15.3,75.3,Americas
Argentina,2005,"07",227,0.019,15.3,75.3,Americas
Argentina,2005,"07",237,0.019,15.3,75.3,Americas
Argentina,2005,"07",234,0.019,15.3,75.3,Americas
Argentina,2005,"07",210,0.019,15.3,75.3,Americas
Argentina,2005,"07",273,0.019,15.3,75.3,Americas
Argentina,2005,"07",227,0.017,15.3,75.3,Americas
Argentina,2005,"07",237,0.017,15.3,75.3,Americas
Argentina,2005,"07",234,0.017,15.3,75.3,Americas
Argentina,2005,"07",210,0.017,15.3,75.3,Americas
Argentina,2005,"07",273,0.017,15.3,75.3,Americas
Argentina,2005,"08",218,0.024,15.3,75.3,Americas
Argentina,2005,"08",202,0.024,15.3,75.3,Americas
Argentina,2005,"08",208,0.024,15.3,75.3,Americas
Argentina,2005,"08",234,0.024,15.3,75.3,Americas
Argentina,2005,"08",218,0.029,15.3,75.3,Americas
Argentina,2005,"08",202,0.029,15.3,75.3,Americas
Argentina,2005,"08",208,0.029,15.3,75.3,Americas
Argentina,2005,"08",234,0.029,15.3,75.3,Americas
Argentina,2005,"08",218,0.019,15.3,75.3,Americas
Argentina,2005,"08",202,0.019,15.3,75.3,Americas
Argentina,2005,"08",208,0.019,15.3,75.3,Americas
Argentina,2005,"08",234,0.019,15.3,75.3,Americas
Argentina,2005,"08",218,0.027,15.3,75.3,Americas
Argentina,2005,"08",202,0.027,15.3,75.3,Americas
Argentina,2005,"08",208,0.027,15.3,75.3,Americas
Argentina,2005,"08",234,0.027,15.3,75.3,Americas
Argentina,2005,"09",195,0.014,15.3,75.3,Americas
Argentina,2005,"09",194,0.014,15.3,75.3,Americas
Argentina,2005,"09",230,0.014,15.3,75.3,Americas
Argentina,2005,"09",188,0.014,15.3,75.3,Americas
Argentina,2005,"09",195,0.019,15.3,75.3,Americas
Argentina,2005,"09",194,0.019,15.3,75.3,Americas
Argentina,2005,"09",230,0.019,15.3,75.3,Americas
Argentina,2005,"09",188,0.019,15.3,75.3,Americas
Argentina,2005,"09",195,0.029,15.3,75.3,Americas
Argentina,2005,"09",194,0.029,15.3,75.3,Americas
Argentina,2005,"09",230,0.029,15.3,75.3,Americas
Argentina,2005,"09",188,0.029,15.3,75.3,Americas
Argentina,2005,"09",195,0.022,15.3,75.3,Americas
Argentina,2005,"09",194,0.022,15.3,75.3,Americas
Argentina,2005,"09",230,0.022,15.3,75.3,Americas
Argentina,2005,"09",188,0.022,15.3,75.3,Americas
Argentina,2005,"10",191,0.022,15.3,75.3,Americas
Argentina,2005,"10",174,0.022,15.3,75.3,Americas
Argentina,2005,"10",169,0.022,15.3,75.3,Americas
Argentina,2005,"10",165,0.022,15.3,75.3,Americas
Argentina,2005,"10",200,0.022,15.3,75.3,Americas
Argentina,2005,"10",191,0.036,15.3,75.3,Americas
Argentina,2005,"10",174,0.036,15.3,75.3,Americas
Argentina,2005,"10",169,0.036,15.3,75.3,Americas
Argentina,2005,"10",165,0.036,15.3,75.3,Americas
Argentina,2005,"10",200,0.036,15.3,75.3,Americas
Argentina,2005,"10",191,0.014,15.3,75.3,Americas
Argentina,2005,"10",174,0.014,15.3,75.3,Americas
Argentina,2005,"10",169,0.014,15.3,75.3,Americas
Argentina,2005,"10",165,0.014,15.3,75.3,Americas
Argentina,2005,"10",200,0.014,15.3,75.3,Americas
Argentina,2005,"10",191,0.046,15.3,75.3,Americas
Argentina,2005,"10",174,0.046,15.3,75.3,Americas
Argentina,2005,"10",169,0.046,15.3,75.3,Americas
Argentina,2005,"10",165,0.046,15.3,75.3,Americas
Argentina,2005,"10",200,0.046,15.3,75.3,Americas
Argentina,2005,"10",191,0.014,15.3,75.3,Americas
Argentina,2005,"10",174,0.014,15.3,75.3,Americas
Argentina,2005,"10",169,0.014,15.3,75.3,Americas
Argentina,2005,"10",165,0.014,15.3,75.3,Americas
Argentina,2005,"10",200,0.014,15.3,75.3,Americas
Argentina,2005,"11",162,0.019,15.3,75.3,Americas
Argentina,2005,"11",147,0.019,15.3,75.3,Americas
Argentina,2005,"11",133,0.019,15.3,75.3,Americas
Argentina,2005,"11",151,0.019,15.3,75.3,Americas
Argentina,2005,"11",162,0.022,15.3,75.3,Americas
Argentina,2005,"11",147,0.022,15.3,75.3,Americas
Argentina,2005,"11",133,0.022,15.3,75.3,Americas
Argentina,2005,"11",151,0.022,15.3,75.3,Americas
Argentina,2005,"11",162,0.029,15.3,75.3,Americas
Argentina,2005,"11",147,0.029,15.3,75.3,Americas
Argentina,2005,"11",133,0.029,15.3,75.3,Americas
Argentina,2005,"11",151,0.029,15.3,75.3,Americas
Argentina,2005,"11",162,0.034,15.3,75.3,Americas
Argentina,2005,"11",147,0.034,15.3,75.3,Americas
Argentina,2005,"11",133,0.034,15.3,75.3,Americas
Argentina,2005,"11",151,0.034,15.3,75.3,Americas
Argentina,2005,"12",99,0.014,15.3,75.3,Americas
Argentina,2005,"12",112,0.014,15.3,75.3,Americas
Argentina,2005,"12",94,0.014,15.3,75.3,Americas
Argentina,2005,"12",82,0.014,15.3,75.3,Americas
Argentina,2005,"12",99,0.012,15.3,75.3,Americas
Argentina,2005,"12",112,0.012,15.3,75.3,Americas
Argentina,2005,"12",94,0.012,15.3,75.3,Americas
Argentina,2005,"12",82,0.012,15.3,75.3,Americas
Argentina,2005,"12",99,0.012,15.3,75.3,Americas
Argentina,2005,"12",112,0.012,15.3,75.3,Americas
Argentina,2005,"12",94,0.012,15.3,75.3,Americas
Argentina,2005,"12",82,0.012,15.3,75.3,Americas
Argentina,2005,"12",99,0.017,15.3,75.3,Americas
Argentina,2005,"12",112,0.017,15.3,75.3,Americas
Argentina,2005,"12",94,0.017,15.3,75.3,Americas
Argentina,2005,"12",82,0.017,15.3,75.3,Americas
Argentina,2006,"01",85,0.01,14.6,75.3,Americas
Argentina,2006,"01",91,0.01,14.6,75.3,Americas
Argentina,2006,"01",87,0.01,14.6,75.3,Americas
Argentina,2006,"01",105,0.01,14.6,75.3,Americas
Argentina,2006,"01",83,0.01,14.6,75.3,Americas
Argentina,2006,"01",85,0.01,14.6,75.3,Americas
Argentina,2006,"01",91,0.01,14.6,75.3,Americas
Argentina,2006,"01",87,0.01,14.6,75.3,Americas
Argentina,2006,"01",105,0.01,14.6,75.3,Americas
Argentina,2006,"01",83,0.01,14.6,75.3,Americas
Argentina,2006,"01",85,0.01,14.6,75.3,Americas
Argentina,2006,"01",91,0.01,14.6,75.3,Americas
Argentina,2006,"01",87,0.01,14.6,75.3,Americas
Argentina,2006,"01",105,0.01,14.6,75.3,Americas
Argentina,2006,"01",83,0.01,14.6,75.3,Americas
Argentina,2006,"01",85,0.01,14.6,75.3,Americas
Argentina,2006,"01",91,0.01,14.6,75.3,Americas
Argentina,2006,"01",87,0.01,14.6,75.3,Americas
Argentina,2006,"01",105,0.01,14.6,75.3,Americas
Argentina,2006,"01",83,0.01,14.6,75.3,Americas
Argentina,2006,"01",85,0.01,14.6,75.3,Americas
Argentina,2006,"01",91,0.01,14.6,75.3,Americas
Argentina,2006,"01",87,0.01,14.6,75.3,Americas
Argentina,2006,"01",105,0.01,14.6,75.3,Americas
Argentina,2006,"01",83,0.01,14.6,75.3,Americas
Argentina,2006,"02",90,0.017,14.6,75.3,Americas
Argentina,2006,"02",95,0.017,14.6,75.3,Americas
Argentina,2006,"02",91,0.017,14.6,75.3,Americas
Argentina,2006,"02",97,0.017,14.6,75.3,Americas
Argentina,2006,"02",90,0.012,14.6,75.3,Americas
Argentina,2006,"02",95,0.012,14.6,75.3,Americas
Argentina,2006,"02",91,0.012,14.6,75.3,Americas
Argentina,2006,"02",97,0.012,14.6,75.3,Americas
Argentina,2006,"02",90,0.012,14.6,75.3,Americas
Argentina,2006,"02",95,0.012,14.6,75.3,Americas
Argentina,2006,"02",91,0.012,14.6,75.3,Americas
Argentina,2006,"02",97,0.012,14.6,75.3,Americas
Argentina,2006,"02",90,0.019,14.6,75.3,Americas
Argentina,2006,"02",95,0.019,14.6,75.3,Americas
Argentina,2006,"02",91,0.019,14.6,75.3,Americas
Argentina,2006,"02",97,0.019,14.6,75.3,Americas
Argentina,2006,"03",109,0.024,14.6,75.3,Americas
Argentina,2006,"03",143,0.024,14.6,75.3,Americas
Argentina,2006,"03",120,0.024,14.6,75.3,Americas
Argentina,2006,"03",121,0.024,14.6,75.3,Americas
Argentina,2006,"03",109,0.022,14.6,75.3,Americas
Argentina,2006,"03",143,0.022,14.6,75.3,Americas
Argentina,2006,"03",120,0.022,14.6,75.3,Americas
Argentina,2006,"03",121,0.022,14.6,75.3,Americas
Argentina,2006,"03",109,0.029,14.6,75.3,Americas
Argentina,2006,"03",143,0.029,14.6,75.3,Americas
Argentina,2006,"03",120,0.029,14.6,75.3,Americas
Argentina,2006,"03",121,0.029,14.6,75.3,Americas
Argentina,2006,"03",109,0.024,14.6,75.3,Americas
Argentina,2006,"03",143,0.024,14.6,75.3,Americas
Argentina,2006,"03",120,0.024,14.6,75.3,Americas
Argentina,2006,"03",121,0.024,14.6,75.3,Americas
Argentina,2006,"04",130,0.041,14.6,75.3,Americas
Argentina,2006,"04",166,0.041,14.6,75.3,Americas
Argentina,2006,"04",152,0.041,14.6,75.3,Americas
Argentina,2006,"04",169,0.041,14.6,75.3,Americas
Argentina,2006,"04",185,0.041,14.6,75.3,Americas
Argentina,2006,"04",130,0.034,14.6,75.3,Americas
Argentina,2006,"04",166,0.034,14.6,75.3,Americas
Argentina,2006,"04",152,0.034,14.6,75.3,Americas
Argentina,2006,"04",169,0.034,14.6,75.3,Americas
Argentina,2006,"04",185,0.034,14.6,75.3,Americas
Argentina,2006,"04",130,0.048,14.6,75.3,Americas
Argentina,2006,"04",166,0.048,14.6,75.3,Americas
Argentina,2006,"04",152,0.048,14.6,75.3,Americas
Argentina,2006,"04",169,0.048,14.6,75.3,Americas
Argentina,2006,"04",185,0.048,14.6,75.3,Americas
Argentina,2006,"04",130,0.034,14.6,75.3,Americas
Argentina,2006,"04",166,0.034,14.6,75.3,Americas
Argentina,2006,"04",152,0.034,14.6,75.3,Americas
Argentina,2006,"04",169,0.034,14.6,75.3,Americas
Argentina,2006,"04",185,0.034,14.6,75.3,Americas
Argentina,2006,"04",130,0.029,14.6,75.3,Americas
Argentina,2006,"04",166,0.029,14.6,75.3,Americas
Argentina,2006,"04",152,0.029,14.6,75.3,Americas
Argentina,2006,"04",169,0.029,14.6,75.3,Americas
Argentina,2006,"04",185,0.029,14.6,75.3,Americas
Argentina,2006,"05",172,0.027,14.6,75.3,Americas
Argentina,2006,"05",207,0.027,14.6,75.3,Americas
Argentina,2006,"05",205,0.027,14.6,75.3,Americas
Argentina,2006,"05",183,0.027,14.6,75.3,Americas
Argentina,2006,"05",172,0.022,14.6,75.3,Americas
Argentina,2006,"05",207,0.022,14.6,75.3,Americas
Argentina,2006,"05",205,0.022,14.6,75.3,Americas
Argentina,2006,"05",183,0.022,14.6,75.3,Americas
Argentina,2006,"05",172,0.024,14.6,75.3,Americas
Argentina,2006,"05",207,0.024,14.6,75.3,Americas
Argentina,2006,"05",205,0.024,14.6,75.3,Americas
Argentina,2006,"05",183,0.024,14.6,75.3,Americas
Argentina,2006,"05",172,0.024,14.6,75.3,Americas
Argentina,2006,"05",207,0.024,14.6,75.3,Americas
Argentina,2006,"05",205,0.024,14.6,75.3,Americas
Argentina,2006,"05",183,0.024,14.6,75.3,Americas
Argentina,2006,"06",223,0.024,14.6,75.3,Americas
Argentina,2006,"06",211,0.024,14.6,75.3,Americas
Argentina,2006,"06",243,0.024,14.6,75.3,Americas
Argentina,2006,"06",219,0.024,14.6,75.3,Americas
Argentina,2006,"06",223,0.027,14.6,75.3,Americas
Argentina,2006,"06",211,0.027,14.6,75.3,Americas
Argentina,2006,"06",243,0.027,14.6,75.3,Americas
Argentina,2006,"06",219,0.027,14.6,75.3,Americas
Argentina,2006,"06",223,0.022,14.6,75.3,Americas
Argentina,2006,"06",211,0.022,14.6,75.3,Americas
Argentina,2006,"06",243,0.022,14.6,75.3,Americas
Argentina,2006,"06",219,0.022,14.6,75.3,Americas
Argentina,2006,"06",223,0.024,14.6,75.3,Americas
Argentina,2006,"06",211,0.024,14.6,75.3,Americas
Argentina,2006,"06",243,0.024,14.6,75.3,Americas
Argentina,2006,"06",219,0.024,14.6,75.3,Americas
Argentina,2006,"07",232,0.014,14.6,75.3,Americas
Argentina,2006,"07",272,0.014,14.6,75.3,Americas
Argentina,2006,"07",261,0.014,14.6,75.3,Americas
Argentina,2006,"07",215,0.014,14.6,75.3,Americas
Argentina,2006,"07",252,0.014,14.6,75.3,Americas
Argentina,2006,"07",232,0.01,14.6,75.3,Americas
Argentina,2006,"07",272,0.01,14.6,75.3,Americas
Argentina,2006,"07",261,0.01,14.6,75.3,Americas
Argentina,2006,"07",215,0.01,14.6,75.3,Americas
Argentina,2006,"07",252,0.01,14.6,75.3,Americas
Argentina,2006,"07",232,0.019,14.6,75.3,Americas
Argentina,2006,"07",272,0.019,14.6,75.3,Americas
Argentina,2006,"07",261,0.019,14.6,75.3,Americas
Argentina,2006,"07",215,0.019,14.6,75.3,Americas
Argentina,2006,"07",252,0.019,14.6,75.3,Americas
Argentina,2006,"07",232,0.014,14.6,75.3,Americas
Argentina,2006,"07",272,0.014,14.6,75.3,Americas
Argentina,2006,"07",261,0.014,14.6,75.3,Americas
Argentina,2006,"07",215,0.014,14.6,75.3,Americas
Argentina,2006,"07",252,0.014,14.6,75.3,Americas
Argentina,2006,"07",232,0.012,14.6,75.3,Americas
Argentina,2006,"07",272,0.012,14.6,75.3,Americas
Argentina,2006,"07",261,0.012,14.6,75.3,Americas
Argentina,2006,"07",215,0.012,14.6,75.3,Americas
Argentina,2006,"07",252,0.012,14.6,75.3,Americas
Argentina,2006,"08",238,0.012,14.6,75.3,Americas
Argentina,2006,"08",250,0.012,14.6,75.3,Americas
Argentina,2006,"08",271,0.012,14.6,75.3,Americas
Argentina,2006,"08",228,0.012,14.6,75.3,Americas
Argentina,2006,"08",238,0.012,14.6,75.3,Americas
Argentina,2006,"08",250,0.012,14.6,75.3,Americas
Argentina,2006,"08",271,0.012,14.6,75.3,Americas
Argentina,2006,"08",228,0.012,14.6,75.3,Americas
Argentina,2006,"08",238,0.012,14.6,75.3,Americas
Argentina,2006,"08",250,0.012,14.6,75.3,Americas
Argentina,2006,"08",271,0.012,14.6,75.3,Americas
Argentina,2006,"08",228,0.012,14.6,75.3,Americas
Argentina,2006,"08",238,0.017,14.6,75.3,Americas
Argentina,2006,"08",250,0.017,14.6,75.3,Americas
Argentina,2006,"08",271,0.017,14.6,75.3,Americas
Argentina,2006,"08",228,0.017,14.6,75.3,Americas
Argentina,2006,"09",227,0.014,14.6,75.3,Americas
Argentina,2006,"09",232,0.014,14.6,75.3,Americas
Argentina,2006,"09",234,0.014,14.6,75.3,Americas
Argentina,2006,"09",234,0.014,14.6,75.3,Americas
Argentina,2006,"09",227,0.017,14.6,75.3,Americas
Argentina,2006,"09",232,0.017,14.6,75.3,Americas
Argentina,2006,"09",234,0.017,14.6,75.3,Americas
Argentina,2006,"09",234,0.017,14.6,75.3,Americas
Argentina,2006,"09",227,0.014,14.6,75.3,Americas
Argentina,2006,"09",232,0.014,14.6,75.3,Americas
Argentina,2006,"09",234,0.014,14.6,75.3,Americas
Argentina,2006,"09",234,0.014,14.6,75.3,Americas
Argentina,2006,"09",227,0.017,14.6,75.3,Americas
Argentina,2006,"09",232,0.017,14.6,75.3,Americas
Argentina,2006,"09",234,0.017,14.6,75.3,Americas
Argentina,2006,"09",234,0.017,14.6,75.3,Americas
Argentina,2006,"10",191,0.019,14.6,75.3,Americas
Argentina,2006,"10",174,0.019,14.6,75.3,Americas
Argentina,2006,"10",200,0.019,14.6,75.3,Americas
Argentina,2006,"10",167,0.019,14.6,75.3,Americas
Argentina,2006,"10",182,0.019,14.6,75.3,Americas
Argentina,2006,"10",191,0.024,14.6,75.3,Americas
Argentina,2006,"10",174,0.024,14.6,75.3,Americas
Argentina,2006,"10",200,0.024,14.6,75.3,Americas
Argentina,2006,"10",167,0.024,14.6,75.3,Americas
Argentina,2006,"10",182,0.024,14.6,75.3,Americas
Argentina,2006,"10",191,0.017,14.6,75.3,Americas
Argentina,2006,"10",174,0.017,14.6,75.3,Americas
Argentina,2006,"10",200,0.017,14.6,75.3,Americas
Argentina,2006,"10",167,0.017,14.6,75.3,Americas
Argentina,2006,"10",182,0.017,14.6,75.3,Americas
Argentina,2006,"10",191,0.017,14.6,75.3,Americas
Argentina,2006,"10",174,0.017,14.6,75.3,Americas
Argentina,2006,"10",200,0.017,14.6,75.3,Americas
Argentina,2006,"10",167,0.017,14.6,75.3,Americas
Argentina,2006,"10",182,0.017,14.6,75.3,Americas
Argentina,2006,"10",191,0.019,14.6,75.3,Americas
Argentina,2006,"10",174,0.019,14.6,75.3,Americas
Argentina,2006,"10",200,0.019,14.6,75.3,Americas
Argentina,2006,"10",167,0.019,14.6,75.3,Americas
Argentina,2006,"10",182,0.019,14.6,75.3,Americas
Argentina,2006,"11",141,0.022,14.6,75.3,Americas
Argentina,2006,"11",160,0.022,14.6,75.3,Americas
Argentina,2006,"11",180,0.022,14.6,75.3,Americas
Argentina,2006,"11",165,0.022,14.6,75.3,Americas
Argentina,2006,"11",141,0.019,14.6,75.3,Americas
Argentina,2006,"11",160,0.019,14.6,75.3,Americas
Argentina,2006,"11",180,0.019,14.6,75.3,Americas
Argentina,2006,"11",165,0.019,14.6,75.3,Americas
Argentina,2006,"11",141,0.019,14.6,75.3,Americas
Argentina,2006,"11",160,0.019,14.6,75.3,Americas
Argentina,2006,"11",180,0.019,14.6,75.3,Americas
Argentina,2006,"11",165,0.019,14.6,75.3,Americas
Argentina,2006,"11",141,0.022,14.6,75.3,Americas
Argentina,2006,"11",160,0.022,14.6,75.3,Americas
Argentina,2006,"11",180,0.022,14.6,75.3,Americas
Argentina,2006,"11",165,0.022,14.6,75.3,Americas
Argentina,2006,"12",80,0.014,14.6,75.3,Americas
Argentina,2006,"12",109,0.014,14.6,75.3,Americas
Argentina,2006,"12",109,0.014,14.6,75.3,Americas
Argentina,2006,"12",87,0.014,14.6,75.3,Americas
Argentina,2006,"12",93,0.014,14.6,75.3,Americas
Argentina,2006,"12",80,0.01,14.6,75.3,Americas
Argentina,2006,"12",109,0.01,14.6,75.3,Americas
Argentina,2006,"12",109,0.01,14.6,75.3,Americas
Argentina,2006,"12",87,0.01,14.6,75.3,Americas
Argentina,2006,"12",93,0.01,14.6,75.3,Americas
Argentina,2006,"12",80,0.01,14.6,75.3,Americas
Argentina,2006,"12",109,0.01,14.6,75.3,Americas
Argentina,2006,"12",109,0.01,14.6,75.3,Americas
Argentina,2006,"12",87,0.01,14.6,75.3,Americas
Argentina,2006,"12",93,0.01,14.6,75.3,Americas
Argentina,2006,"12",80,0.01,14.6,75.3,Americas
Argentina,2006,"12",109,0.01,14.6,75.3,Americas
Argentina,2006,"12",109,0.01,14.6,75.3,Americas
Argentina,2006,"12",87,0.01,14.6,75.3,Americas
Argentina,2006,"12",93,0.01,14.6,75.3,Americas
Argentina,2006,"12",80,0.012,14.6,75.3,Americas
Argentina,2006,"12",109,0.012,14.6,75.3,Americas
Argentina,2006,"12",109,0.012,14.6,75.3,Americas
Argentina,2006,"12",87,0.012,14.6,75.3,Americas
Argentina,2006,"12",93,0.012,14.6,75.3,Americas
Argentina,2007,"01",82,0.031,14.1,75.2,Americas
Argentina,2007,"01",94,0.031,14.1,75.2,Americas
Argentina,2007,"01",106,0.031,14.1,75.2,Americas
Argentina,2007,"01",100,0.031,14.1,75.2,Americas
Argentina,2007,"01",82,0.014,14.1,75.2,Americas
Argentina,2007,"01",94,0.014,14.1,75.2,Americas
Argentina,2007,"01",106,0.014,14.1,75.2,Americas
Argentina,2007,"01",100,0.014,14.1,75.2,Americas
Argentina,2007,"01",82,0.077,14.1,75.2,Americas
Argentina,2007,"01",94,0.077,14.1,75.2,Americas
Argentina,2007,"01",106,0.077,14.1,75.2,Americas
Argentina,2007,"01",100,0.077,14.1,75.2,Americas
Argentina,2007,"01",82,0.01,14.1,75.2,Americas
Argentina,2007,"01",94,0.01,14.1,75.2,Americas
Argentina,2007,"01",106,0.01,14.1,75.2,Americas
Argentina,2007,"01",100,0.01,14.1,75.2,Americas
Argentina,2007,"02",104,0.084,14.1,75.2,Americas
Argentina,2007,"02",111,0.084,14.1,75.2,Americas
Argentina,2007,"02",102,0.084,14.1,75.2,Americas
Argentina,2007,"02",108,0.084,14.1,75.2,Americas
Argentina,2007,"02",104,0.096,14.1,75.2,Americas
