"year","month","day","country","dengue_activity"
2004,"07","25","Thailand",NA
2004,"07","25","Venezuela",0.158
2004,"08","01","Argentina",0.017
2004,"08","01","Bolivia",0.025
2004,"08","01","Brazil",0.026
2004,"08","01","India",0.099
2004,"08","01","Indonesia",0.077
2004,"08","01","Mexico",0.128
2004,"08","01","Philippines",0.107
2004,"08","01","Singapore",0.188
2004,"08","01","Thailand",NA
2004,"08","01","Venezuela",0.169
2004,"08","08","Argentina",0.017
2004,"08","08","Bolivia",0.029
2004,"08","08","Brazil",0.013
2004,"08","08","India",0.099
2004,"08","08","Indonesia",0.075
2004,"08","08","Mexico",0.178
2004,"08","08","Philippines",0.099
2004,"08","08","Singapore",0.205
2004,"08","08","Thailand",NA
2004,"08","08","Venezuela",0.165
2004,"08","15","Argentina",0.024
2004,"08","15","Bolivia",0.02
2004,"08","15","Brazil",0.018
2004,"08","15","India",0.075
2004,"08","15","Indonesia",0.078
2004,"08","15","Mexico",0.129
2004,"08","15","Philippines",0.096
2004,"08","15","Singapore",0.193
2004,"08","15","Thailand",NA
2004,"08","15","Venezuela",0.154
2004,"08","22","Argentina",0.022
2004,"08","22","Bolivia",0.017
2004,"08","22","Brazil",0.02
2004,"08","22","India",0.08
2004,"08","22","Indonesia",0.106
2004,"08","22","Mexico",0.131
2004,"08","22","Philippines",0.09
2004,"08","22","Singapore",0.178
2004,"08","22","Thailand",NA
2004,"08","22","Venezuela",0.149
2004,"08","29","Argentina",0.022
2004,"08","29","Bolivia",0.018
2004,"08","29","Brazil",0.019
2004,"08","29","India",0.085
2004,"08","29","Indonesia",0.083
2004,"08","29","Mexico",0.11
2004,"08","29","Philippines",0.098
2004,"08","29","Singapore",0.164
2004,"08","29","Thailand",NA
2004,"08","29","Venezuela",0.148
2004,"09","05","Argentina",0.019
2004,"09","05","Bolivia",0.016
2004,"09","05","Brazil",0.031
2004,"09","05","India",0.082
2004,"09","05","Indonesia",0.077
2004,"09","05","Mexico",0.106
2004,"09","05","Philippines",0.131
2004,"09","05","Singapore",0.193
2004,"09","05","Thailand",NA
2004,"09","05","Venezuela",0.157
2004,"09","12","Argentina",0.022
2004,"09","12","Bolivia",0.014
2004,"09","12","Brazil",0.019
2004,"09","12","India",0.103
2004,"09","12","Indonesia",0.072
2004,"09","12","Mexico",0.124
2004,"09","12","Philippines",0.153
2004,"09","12","Singapore",0.165
2004,"09","12","Thailand",NA
2004,"09","12","Venezuela",0.151
2004,"09","19","Argentina",0.019
2004,"09","19","Bolivia",0.011
2004,"09","19","Brazil",0.022
2004,"09","19","India",0.127
2004,"09","19","Indonesia",0.062
2004,"09","19","Mexico",0.138
2004,"09","19","Philippines",0.153
2004,"09","19","Singapore",0.208
2004,"09","19","Thailand",NA
2004,"09","19","Venezuela",0.159
2004,"09","26","Argentina",0.027
2004,"09","26","Bolivia",0.011
2004,"09","26","Brazil",0.026
2004,"09","26","India",0.12
2004,"09","26","Indonesia",0.079
2004,"09","26","Mexico",0.135
2004,"09","26","Philippines",0.139
2004,"09","26","Singapore",0.178
2004,"09","26","Thailand",NA
2004,"09","26","Venezuela",0.173
2004,"10","03","Argentina",0.022
2004,"10","03","Bolivia",0.012
2004,"10","03","Brazil",0.021
2004,"10","03","India",0.114
2004,"10","03","Indonesia",0.082
2004,"10","03","Mexico",0.115
2004,"10","03","Philippines",0.118
2004,"10","03","Singapore",0.174
2004,"10","03","Thailand",NA
2004,"10","03","Venezuela",0.198
2004,"10","10","Argentina",0.029
2004,"10","10","Bolivia",0.015
2004,"10","10","Brazil",0.015
2004,"10","10","India",0.137
2004,"10","10","Indonesia",0.071
2004,"10","10","Mexico",0.124
2004,"10","10","Philippines",0.114
2004,"10","10","Singapore",0.188
2004,"10","10","Thailand",NA
2004,"10","10","Venezuela",0.202
2004,"10","17","Argentina",0.027
2004,"10","17","Bolivia",0.018
2004,"10","17","Brazil",0.045
2004,"10","17","India",0.171
2004,"10","17","Indonesia",0.115
2004,"10","17","Mexico",0.148
2004,"10","17","Philippines",0.101
2004,"10","17","Singapore",0.186
2004,"10","17","Thailand",NA
2004,"10","17","Venezuela",0.24
2004,"10","24","Argentina",0.027
2004,"10","24","Bolivia",0.021
2004,"10","24","Brazil",0.041
2004,"10","24","India",0.173
2004,"10","24","Indonesia",0.078
2004,"10","24","Mexico",0.138
2004,"10","24","Philippines",0.097
2004,"10","24","Singapore",0.165
2004,"10","24","Thailand",NA
2004,"10","24","Venezuela",0.23
2004,"10","31","Argentina",0.029
2004,"10","31","Bolivia",0.02
2004,"10","31","Brazil",0.047
2004,"10","31","India",0.164
2004,"10","31","Indonesia",0.066
2004,"10","31","Mexico",0.073
2004,"10","31","Philippines",0.09
2004,"10","31","Singapore",0.177
2004,"10","31","Thailand",NA
2004,"10","31","Venezuela",0.221
2004,"11","07","Argentina",0.029
2004,"11","07","Bolivia",0.017
2004,"11","07","Brazil",0.046
2004,"11","07","India",0.182
2004,"11","07","Indonesia",0.067
2004,"11","07","Mexico",0.075
2004,"11","07","Philippines",0.096
2004,"11","07","Singapore",0.187
2004,"11","07","Thailand",NA
2004,"11","07","Venezuela",0.227
2004,"11","14","Argentina",0.027
2004,"11","14","Bolivia",0.016
2004,"11","14","Brazil",0.059
2004,"11","14","India",0.155
2004,"11","14","Indonesia",0.084
2004,"11","14","Mexico",0.078
2004,"11","14","Philippines",0.09
2004,"11","14","Singapore",0.195
2004,"11","14","Thailand",NA
2004,"11","14","Venezuela",0.183
2004,"11","21","Argentina",0.027
2004,"11","21","Bolivia",0.017
2004,"11","21","Brazil",0.078
2004,"11","21","India",0.125
2004,"11","21","Indonesia",0.09
2004,"11","21","Mexico",0.072
2004,"11","21","Philippines",0.095
2004,"11","21","Singapore",0.182
2004,"11","21","Thailand",NA
2004,"11","21","Venezuela",0.171
2004,"11","28","Argentina",0.022
2004,"11","28","Bolivia",0.022
2004,"11","28","Brazil",0.057
2004,"11","28","India",0.093
2004,"11","28","Indonesia",0.16
2004,"11","28","Mexico",0.061
2004,"11","28","Philippines",0.09
2004,"11","28","Singapore",0.193
2004,"11","28","Thailand",NA
2004,"11","28","Venezuela",0.201
2004,"12","05","Argentina",0.019
2004,"12","05","Bolivia",0.019
2004,"12","05","Brazil",0.032
2004,"12","05","India",0.093
2004,"12","05","Indonesia",0.097
2004,"12","05","Mexico",0.07
2004,"12","05","Philippines",0.098
2004,"12","05","Singapore",0.185
2004,"12","05","Thailand",NA
2004,"12","05","Venezuela",0.18
2004,"12","12","Argentina",0.017
2004,"12","12","Bolivia",0.016
2004,"12","12","Brazil",0.033
2004,"12","12","India",0.071
2004,"12","12","Indonesia",0.112
2004,"12","12","Mexico",0.049
2004,"12","12","Philippines",0.105
2004,"12","12","Singapore",0.185
2004,"12","12","Thailand",NA
2004,"12","12","Venezuela",0.169
2004,"12","19","Argentina",0.014
2004,"12","19","Bolivia",0.016
2004,"12","19","Brazil",0.04
2004,"12","19","India",0.062
2004,"12","19","Indonesia",0.093
2004,"12","19","Mexico",0.048
2004,"12","19","Philippines",0.099
2004,"12","19","Singapore",0.187
2004,"12","19","Thailand",NA
2004,"12","19","Venezuela",0.159
2004,"12","26","Argentina",0.014
2004,"12","26","Bolivia",0.015
2004,"12","26","Brazil",0.045
2004,"12","26","India",0.055
2004,"12","26","Indonesia",0.072
2004,"12","26","Mexico",0.042
2004,"12","26","Philippines",0.1
2004,"12","26","Singapore",0.186
2004,"12","26","Thailand",NA
2004,"12","26","Venezuela",0.16
2005,"01","02","Argentina",0.012
2005,"01","02","Bolivia",0.015
2005,"01","02","Brazil",0.063
2005,"01","02","India",0.039
2005,"01","02","Indonesia",0.113
2005,"01","02","Mexico",0.048
2005,"01","02","Philippines",0.103
2005,"01","02","Singapore",0.167
2005,"01","02","Thailand",NA
2005,"01","02","Venezuela",0.162
2005,"01","09","Argentina",0.012
2005,"01","09","Bolivia",0.015
2005,"01","09","Brazil",0.057
2005,"01","09","India",0.034
2005,"01","09","Indonesia",0.079
2005,"01","09","Mexico",0.038
2005,"01","09","Philippines",0.101
2005,"01","09","Singapore",0.194
2005,"01","09","Thailand",NA
2005,"01","09","Venezuela",0.174
2005,"01","16","Argentina",0.012
2005,"01","16","Bolivia",0.02
2005,"01","16","Brazil",0.07
2005,"01","16","India",0.032
2005,"01","16","Indonesia",0.104
2005,"01","16","Mexico",0.04
2005,"01","16","Philippines",0.103
2005,"01","16","Singapore",0.18
2005,"01","16","Thailand",NA
2005,"01","16","Venezuela",0.176
2005,"01","23","Argentina",0.01
2005,"01","23","Bolivia",0.029
2005,"01","23","Brazil",0.062
2005,"01","23","India",0.03
2005,"01","23","Indonesia",0.171
2005,"01","23","Mexico",0.045
2005,"01","23","Philippines",0.1
2005,"01","23","Singapore",0.184
2005,"01","23","Thailand",NA
2005,"01","23","Venezuela",0.183
2005,"01","30","Argentina",0.01
2005,"01","30","Bolivia",0.041
2005,"01","30","Brazil",0.062
2005,"01","30","India",0.02
2005,"01","30","Indonesia",0.206
2005,"01","30","Mexico",0.033
2005,"01","30","Philippines",0.093
2005,"01","30","Singapore",0.251
2005,"01","30","Thailand",NA
2005,"01","30","Venezuela",0.21
2005,"02","06","Argentina",0.01
2005,"02","06","Bolivia",0.038
2005,"02","06","Brazil",0.074
2005,"02","06","India",0.035
2005,"02","06","Indonesia",0.328
2005,"02","06","Mexico",0.036
2005,"02","06","Philippines",0.089
2005,"02","06","Singapore",0.271
2005,"02","06","Thailand",NA
2005,"02","06","Venezuela",0.183
2005,"02","13","Argentina",0.014
2005,"02","13","Bolivia",0.032
2005,"02","13","Brazil",0.086
2005,"02","13","India",0.027
2005,"02","13","Indonesia",0.39
2005,"02","13","Mexico",0.04
2005,"02","13","Philippines",0.078
2005,"02","13","Singapore",0.236
2005,"02","13","Thailand",NA
2005,"02","13","Venezuela",0.165
2005,"02","20","Argentina",0.014
2005,"02","20","Bolivia",0.029
2005,"02","20","Brazil",0.072
2005,"02","20","India",0.015
2005,"02","20","Indonesia",0.278
2005,"02","20","Mexico",0.036
2005,"02","20","Philippines",0.073
2005,"02","20","Singapore",0.291
2005,"02","20","Thailand",NA
2005,"02","20","Venezuela",0.188
2005,"02","27","Argentina",0.012
2005,"02","27","Bolivia",0.018
2005,"02","27","Brazil",0.04
2005,"02","27","India",0.019
2005,"02","27","Indonesia",0.177
2005,"02","27","Mexico",0.055
2005,"02","27","Philippines",0.07
2005,"02","27","Singapore",0.184
2005,"02","27","Thailand",NA
2005,"02","27","Venezuela",0.196
2005,"03","06","Argentina",0.014
2005,"03","06","Bolivia",0.028
2005,"03","06","Brazil",0.079
2005,"03","06","India",0.014
2005,"03","06","Indonesia",0.211
2005,"03","06","Mexico",0.052
2005,"03","06","Philippines",0.071
2005,"03","06","Singapore",0.165
2005,"03","06","Thailand",NA
2005,"03","06","Venezuela",0.17
2005,"03","13","Argentina",0.019
2005,"03","13","Bolivia",0.028
2005,"03","13","Brazil",0.068
2005,"03","13","India",0.029
2005,"03","13","Indonesia",0.174
2005,"03","13","Mexico",0.051
2005,"03","13","Philippines",0.068
2005,"03","13","Singapore",0.153
2005,"03","13","Thailand",NA
2005,"03","13","Venezuela",0.162
2005,"03","20","Argentina",0.024
2005,"03","20","Bolivia",0.024
2005,"03","20","Brazil",0.074
2005,"03","20","India",0.022
2005,"03","20","Indonesia",0.159
2005,"03","20","Mexico",0.047
2005,"03","20","Philippines",0.068
2005,"03","20","Singapore",0.194
2005,"03","20","Thailand",NA
2005,"03","20","Venezuela",0.164
2005,"03","27","Argentina",0.031
2005,"03","27","Bolivia",0.03
2005,"03","27","Brazil",0.091
2005,"03","27","India",0.018
2005,"03","27","Indonesia",0.181
2005,"03","27","Mexico",0.049
2005,"03","27","Philippines",0.065
2005,"03","27","Singapore",0.204
2005,"03","27","Thailand",NA
2005,"03","27","Venezuela",0.17
2005,"04","03","Argentina",0.027
2005,"04","03","Bolivia",0.028
2005,"04","03","Brazil",0.067
2005,"04","03","India",0.008
2005,"04","03","Indonesia",0.132
2005,"04","03","Mexico",0.035
2005,"04","03","Philippines",0.061
2005,"04","03","Singapore",0.202
2005,"04","03","Thailand",NA
2005,"04","03","Venezuela",0.172
2005,"04","10","Argentina",0.024
2005,"04","10","Bolivia",0.051
2005,"04","10","Brazil",0.057
2005,"04","10","India",0.016
2005,"04","10","Indonesia",0.176
2005,"04","10","Mexico",0.051
2005,"04","10","Philippines",0.059
2005,"04","10","Singapore",0.181
2005,"04","10","Thailand",NA
2005,"04","10","Venezuela",0.164
2005,"04","17","Argentina",0.022
2005,"04","17","Bolivia",0.068
2005,"04","17","Brazil",0.062
2005,"04","17","India",0.013
2005,"04","17","Indonesia",0.135
2005,"04","17","Mexico",0.049
2005,"04","17","Philippines",0.061
2005,"04","17","Singapore",0.172
2005,"04","17","Thailand",NA
2005,"04","17","Venezuela",0.167
2005,"04","24","Argentina",0.024
2005,"04","24","Bolivia",0.051
2005,"04","24","Brazil",0.062
2005,"04","24","India",0.015
2005,"04","24","Indonesia",0.124
2005,"04","24","Mexico",0.053
2005,"04","24","Philippines",0.061
2005,"04","24","Singapore",0.177
2005,"04","24","Thailand",NA
2005,"04","24","Venezuela",0.162
2005,"05","01","Argentina",0.029
2005,"05","01","Bolivia",0.044
2005,"05","01","Brazil",0.058
2005,"05","01","India",0.013
2005,"05","01","Indonesia",0.129
2005,"05","01","Mexico",0.051
2005,"05","01","Philippines",0.06
2005,"05","01","Singapore",0.187
2005,"05","01","Thailand",NA
2005,"05","01","Venezuela",0.174
2005,"05","08","Argentina",0.024
2005,"05","08","Bolivia",0.045
2005,"05","08","Brazil",0.059
2005,"05","08","India",0.021
2005,"05","08","Indonesia",0.139
2005,"05","08","Mexico",0.056
2005,"05","08","Philippines",0.059
2005,"05","08","Singapore",0.181
2005,"05","08","Thailand",NA
2005,"05","08","Venezuela",0.175
2005,"05","15","Argentina",0.022
2005,"05","15","Bolivia",0.045
2005,"05","15","Brazil",0.063
2005,"05","15","India",0.044
2005,"05","15","Indonesia",0.098
2005,"05","15","Mexico",0.057
2005,"05","15","Philippines",0.062
2005,"05","15","Singapore",0.178
2005,"05","15","Thailand",NA
2005,"05","15","Venezuela",0.19
2005,"05","22","Argentina",0.019
2005,"05","22","Bolivia",0.045
2005,"05","22","Brazil",0.05
2005,"05","22","India",0.028
2005,"05","22","Indonesia",0.101
2005,"05","22","Mexico",0.063
2005,"05","22","Philippines",0.059
2005,"05","22","Singapore",0.144
2005,"05","22","Thailand",NA
2005,"05","22","Venezuela",0.181
2005,"05","29","Argentina",0.019
2005,"05","29","Bolivia",0.041
2005,"05","29","Brazil",0.067
2005,"05","29","India",0.031
2005,"05","29","Indonesia",0.11
2005,"05","29","Mexico",0.07
2005,"05","29","Philippines",0.071
2005,"05","29","Singapore",0.162
2005,"05","29","Thailand",NA
2005,"05","29","Venezuela",0.192
2005,"06","05","Argentina",0.017
2005,"06","05","Bolivia",0.024
2005,"06","05","Brazil",0.056
2005,"06","05","India",0.028
2005,"06","05","Indonesia",0.098
2005,"06","05","Mexico",0.075
2005,"06","05","Philippines",0.079
2005,"06","05","Singapore",0.175
2005,"06","05","Thailand",NA
2005,"06","05","Venezuela",0.176
2005,"06","12","Argentina",0.022
2005,"06","12","Bolivia",0.03
2005,"06","12","Brazil",0.056
2005,"06","12","India",0.052
2005,"06","12","Indonesia",0.07
2005,"06","12","Mexico",0.089
2005,"06","12","Philippines",0.083
2005,"06","12","Singapore",0.181
2005,"06","12","Thailand",NA
2005,"06","12","Venezuela",0.175
2005,"06","19","Argentina",0.022
2005,"06","19","Bolivia",0.034
2005,"06","19","Brazil",0.05
2005,"06","19","India",0.028
2005,"06","19","Indonesia",0.072
2005,"06","19","Mexico",0.089
2005,"06","19","Philippines",0.095
2005,"06","19","Singapore",0.204
2005,"06","19","Thailand",NA
2005,"06","19","Venezuela",0.2
2005,"06","26","Argentina",0.022
2005,"06","26","Bolivia",0.022
2005,"06","26","Brazil",0.041
2005,"06","26","India",0.055
2005,"06","26","Indonesia",0.086
2005,"06","26","Mexico",0.088
2005,"06","26","Philippines",0.128
2005,"06","26","Singapore",0.232
2005,"06","26","Thailand",NA
2005,"06","26","Venezuela",0.211
2005,"07","03","Argentina",0.019
2005,"07","03","Bolivia",0.014
2005,"07","03","Brazil",0.042
2005,"07","03","India",0.051
2005,"07","03","Indonesia",0.1
2005,"07","03","Mexico",0.1
2005,"07","03","Philippines",0.136
2005,"07","03","Singapore",0.221
2005,"07","03","Thailand",NA
2005,"07","03","Venezuela",0.186
2005,"07","10","Argentina",0.017
2005,"07","10","Bolivia",0.011
2005,"07","10","Brazil",0.034
2005,"07","10","India",0.075
2005,"07","10","Indonesia",0.093
2005,"07","10","Mexico",0.081
2005,"07","10","Philippines",0.133
2005,"07","10","Singapore",0.226
2005,"07","10","Thailand",NA
2005,"07","10","Venezuela",0.183
2005,"07","17","Argentina",0.014
2005,"07","17","Bolivia",0.011
2005,"07","17","Brazil",0.035
2005,"07","17","India",0.134
2005,"07","17","Indonesia",0.111
2005,"07","17","Mexico",0.104
2005,"07","17","Philippines",0.162
2005,"07","17","Singapore",0.25
2005,"07","17","Thailand",NA
2005,"07","17","Venezuela",0.222
2005,"07","24","Argentina",0.012
2005,"07","24","Bolivia",0.007
2005,"07","24","Brazil",0.051
2005,"07","24","India",0.13
2005,"07","24","Indonesia",0.103
2005,"07","24","Mexico",0.135
2005,"07","24","Philippines",0.185
2005,"07","24","Singapore",0.291
2005,"07","24","Thailand",NA
2005,"07","24","Venezuela",0.196
2005,"07","31","Argentina",0.012
2005,"07","31","Bolivia",0.008
2005,"07","31","Brazil",0.049
2005,"07","31","India",0.093
2005,"07","31","Indonesia",0.103
2005,"07","31","Mexico",0.151
2005,"07","31","Philippines",0.25
2005,"07","31","Singapore",0.289
2005,"07","31","Thailand",NA
2005,"07","31","Venezuela",0.218
2005,"08","07","Argentina",0.019
2005,"08","07","Bolivia",0.007
2005,"08","07","Brazil",0.052
2005,"08","07","India",0.172
2005,"08","07","Indonesia",0.152
2005,"08","07","Mexico",0.154
2005,"08","07","Philippines",0.32
2005,"08","07","Singapore",0.247
2005,"08","07","Thailand",NA
2005,"08","07","Venezuela",0.18
2005,"08","14","Argentina",0.024
2005,"08","14","Bolivia",0.009
2005,"08","14","Brazil",0.052
2005,"08","14","India",0.218
2005,"08","14","Indonesia",0.2
2005,"08","14","Mexico",0.136
2005,"08","14","Philippines",0.367
2005,"08","14","Singapore",0.257
2005,"08","14","Thailand",NA
2005,"08","14","Venezuela",0.255
2005,"08","21","Argentina",0.027
2005,"08","21","Bolivia",0.02
2005,"08","21","Brazil",0.026
2005,"08","21","India",0.228
2005,"08","21","Indonesia",0.219
2005,"08","21","Mexico",0.099
2005,"08","21","Philippines",0.295
2005,"08","21","Singapore",0.365
2005,"08","21","Thailand",NA
2005,"08","21","Venezuela",0.217
2005,"08","28","Argentina",0.029
2005,"08","28","Bolivia",0.023
2005,"08","28","Brazil",0.035
2005,"08","28","India",0.299
2005,"08","28","Indonesia",0.188
2005,"08","28","Mexico",0.127
2005,"08","28","Philippines",0.325
2005,"08","28","Singapore",0.402
2005,"08","28","Thailand",NA
2005,"08","28","Venezuela",0.197
2005,"09","04","Argentina",0.029
2005,"09","04","Bolivia",0.03
2005,"09","04","Brazil",0.026
2005,"09","04","India",0.355
2005,"09","04","Indonesia",0.157
2005,"09","04","Mexico",0.143
2005,"09","04","Philippines",0.333
2005,"09","04","Singapore",0.566
2005,"09","04","Thailand",NA
2005,"09","04","Venezuela",0.229
2005,"09","11","Argentina",0.022
2005,"09","11","Bolivia",0.033
2005,"09","11","Brazil",0.025
2005,"09","11","India",0.298
2005,"09","11","Indonesia",0.124
2005,"09","11","Mexico",0.177
2005,"09","11","Philippines",0.228
2005,"09","11","Singapore",1
2005,"09","11","Thailand",NA
2005,"09","11","Venezuela",0.226
2005,"09","18","Argentina",0.019
2005,"09","18","Bolivia",0.02
2005,"09","18","Brazil",0.029
2005,"09","18","India",0.247
2005,"09","18","Indonesia",0.151
2005,"09","18","Mexico",0.208
2005,"09","18","Philippines",0.213
2005,"09","18","Singapore",0.839
2005,"09","18","Thailand",NA
2005,"09","18","Venezuela",0.19
